/cb-target/python/4d/8f/4b8615da053bd784d2eb7827663ab8dfd686adffa366c6157304cfe3be82.py	LinearRegression	linear_model.LinearRegression()	88	7	88	38	-899631848045212223	regr.fit(df[['X']], df.temp)	89	5	89	33	-6789324767770061616
/cb-target/python/7e/55/e830edf335f95c13862c807f8dc9b633202178ae3beec2779ec33a3ea3ff.py	LogisticRegression	linear_model.LogisticRegression(C=100.0)	109	22	109	62	-7180136101595809044	logistic_classifier.fit(X_train, Y_train)	110	0	110	41	8443813340086566381
/cb-target/python/7e/55/e830edf335f95c13862c807f8dc9b633202178ae3beec2779ec33a3ea3ff.py	LogisticRegression	linear_model.LogisticRegression(C=100.0)	182	22	182	62	-8429825665968655457	logistic_classifier.fit(X_train, Y_train)	183	0	183	41	8337609623143924470
/cb-target/python/7e/55/e830edf335f95c13862c807f8dc9b633202178ae3beec2779ec33a3ea3ff.py	Pipeline	Pipeline(steps=[('rbm', rbm), ('logistic', logistic)])	90	13	90	67	748762108826287753	classifier.fit(X_train, Y_train)	106	0	106	32	-3021562089545611043
/cb-target/python/7e/55/e830edf335f95c13862c807f8dc9b633202178ae3beec2779ec33a3ea3ff.py	Pipeline	Pipeline(steps=[('rbm', rbm), ('logistic', logistic)])	162	13	162	67	-3469135337203194922	classifier.fit(X_train, Y_train)	179	0	179	32	-1722231374159441816
/cb-target/python/8e/7b/dca46820bab6b99d44d03df3d121820d77a0467a7e937f1774345a014a1d.py	RandomForestClassifier	RandomForestClassifier(random_state = 0,criterion=param_rf['criterion'],max_features=param_rf['max_features'],n_estimators=param_rf['n_estimators'])	205	16	205	164	-3935495576897546361	classifier_rf.fit(x_train, y_train)	206	0	206	35	-6056610618463014497
/cb-target/python/8e/7b/dca46820bab6b99d44d03df3d121820d77a0467a7e937f1774345a014a1d.py	RandomForestClassifier	"RandomForestClassifier(random_state = 0,criterion=""entropy"")"	186	14	186	74	2424532544306526134	classifier_rf.fit(x_train, y_train)	187	0	187	35	3521352430622468825
/cb-target/python/8e/7b/dca46820bab6b99d44d03df3d121820d77a0467a7e937f1774345a014a1d.py	LogisticRegression	LogisticRegression(random_state =0)	273	16	273	51	1626683797298639367	classifier_lr.fit(x_train,y_train)	274	0	274	34	-5321906760132054121
/cb-target/python/8e/7b/dca46820bab6b99d44d03df3d121820d77a0467a7e937f1774345a014a1d.py	DecisionTreeClassifier	DecisionTreeClassifier(random_state=0,criterion=param_dt['criterion'],max_features=param_dt['max_features'])	156	14	156	122	4887282316933641758	classifier_dt.fit(x_train, y_train)	157	0	157	35	-6934042571914747394
/cb-target/python/8e/7b/dca46820bab6b99d44d03df3d121820d77a0467a7e937f1774345a014a1d.py	DecisionTreeClassifier	DecisionTreeClassifier(random_state=0,criterion='entropy')	138	14	138	72	8965223426449487254	classifier_dt.fit(x_train, y_train)	139	0	139	35	1151939230803129272
/cb-target/python/8e/7b/dca46820bab6b99d44d03df3d121820d77a0467a7e937f1774345a014a1d.py	GridSearchCV	GridSearchCV(estimator=classifier_rf,param_grid=parameters_rf,cv=10,n_jobs=-1)	192	14	192	92	-2375623003965398130	grid_search.fit(x_train,y_train)	193	14	193	46	-55415052981888201
/cb-target/python/8e/7b/dca46820bab6b99d44d03df3d121820d77a0467a7e937f1774345a014a1d.py	GridSearchCV	GridSearchCV(estimator=classifier_bc,param_grid=parameters_bc,cv=10,n_jobs=-1)	237	14	237	92	741114336452689231	grid_search.fit(x_train,y_train)	238	14	238	46	-2446898379515008535
/cb-target/python/8e/7b/dca46820bab6b99d44d03df3d121820d77a0467a7e937f1774345a014a1d.py	GridSearchCV	GridSearchCV(estimator=classifier_dt,param_grid=parameters_dt,cv=10,n_jobs=-1)	144	14	144	92	8692313281502470560	grid_search.fit(x_train,y_train)	145	14	145	46	-249547333713372916
/cb-target/python/8e/7b/dca46820bab6b99d44d03df3d121820d77a0467a7e937f1774345a014a1d.py	BernoulliNB	BernoulliNB(alpha=param_bc['alpha'],fit_prior=param_bc['fit_prior'])	248	16	248	84	-413654825418659286	classifier_bc.fit(x_train, y_train)	249	0	249	35	2749039322036986847
/cb-target/python/8e/7b/dca46820bab6b99d44d03df3d121820d77a0467a7e937f1774345a014a1d.py	BernoulliNB	BernoulliNB()	231	16	231	29	2846294335455710145	classifier_bc.fit(x_train, y_train)	232	0	232	35	-6785387799657337819
/cb-target/python/5a/ff/25f8cbe034c8d00fd9b9af1bc8f4d5c7f666660c5df802b757e01b8795e2.py	RandomForestClassifier	RandomForestClassifier(n_estimators=100)	187	9	187	49	-7876979715314951802	"forest.fit(train_data_features, trainwv[""sentiment""])"	188	9	188	62	8419716717945291469
/cb-target/python/dc/31/7d466af0d3f762a29d88b9c1a55027e22fdbed093bb7a0eb44129d11e3f5.py	GMM	GMM(n_components = 2, random_state = 0)	184	12	184	51	7601204224586528854	clusterer.fit(reduced_data)	185	0	185	27	5393922966963259946
/cb-target/python/dc/31/7d466af0d3f762a29d88b9c1a55027e22fdbed093bb7a0eb44129d11e3f5.py	PCA	PCA(n_components = 2)	155	6	155	27	-3549721486873812510	pca.fit(good_data)	156	0	156	18	6632086386795449177
/cb-target/python/dc/31/7d466af0d3f762a29d88b9c1a55027e22fdbed093bb7a0eb44129d11e3f5.py	PCA	PCA(n_components = 6)	136	6	136	27	-1443432022576964855	pca.fit(good_data)	137	0	137	18	-7725346351777590604
/cb-target/python/dc/31/7d466af0d3f762a29d88b9c1a55027e22fdbed093bb7a0eb44129d11e3f5.py	DTR	DTR(random_state = 0)	72	6	72	27	923880219388256047	clf.fit(X_train, y_train)	73	0	73	25	5201285542677598200
/cb-target/python/1c/15/9ff1e4e8bc5b10f9f3f5b345e48715b23ed807c3bda4506c9f92f9c65fa6.py	BaggingClassifier	BaggingClassifier(base_estimator=tree, n_estimators=100, random_state=14)	31	8	31	81	-7563686869289759664	model.fit(X,Y)	36	0	36	14	-404461675246625970
/cb-target/python/75/a5/4d55e2c4b9f250bf62108382cd62b199a50626940a19463f620ddfb0721c.py	RandomForestClassifier	RandomForestClassifier()	245	8	245	32	-7899028939218187329	model.fit(X_train,y_train)	246	0	246	26	8098382825467755428
/cb-target/python/75/a5/4d55e2c4b9f250bf62108382cd62b199a50626940a19463f620ddfb0721c.py	LogisticRegression	LogisticRegression()	209	6	209	26	2786728093978826708	clf.fit(X_train, y_train)	228	15	228	40	-6339138505291039609
/cb-target/python/75/a5/4d55e2c4b9f250bf62108382cd62b199a50626940a19463f620ddfb0721c.py	GridSearchCV	GridSearchCV(clf,parameters,scoring = scorer)	218	11	218	56	2839965056930121038	grid_obj.fit(X_train,y_train)	222	11	222	40	-4871574001196194880
/cb-target/python/a9/b0/718222f60a00338f4e641868e1df16e18aef5e97340fd822680b4172cc34.py	DecisionTreeClassifier	tree.DecisionTreeClassifier(\n    criterion='gini',\n    max_depth=100\n)	87	5	90	1	5619836766328424169	dt.fit(X, y)	102	0	102	12	-2399653835877727292
/cb-target/python/7d/94/cb46a4104ab8f1a73bc1acb93168b710cbe6d1d348b021d391d8d3384e47.py	SVC	SVC(kernel='poly', C=best_C, degree=best_degree)	223	14	223	62	-8734557638989756336	polySVM.fit(x_train, y_train)	224	4	224	33	-1035645564770716510
/cb-target/python/7d/94/cb46a4104ab8f1a73bc1acb93168b710cbe6d1d348b021d391d8d3384e47.py	SVC	SVC(kernel='linear', C=best_C)	65	16	65	46	-6235384948742860013	linearSVM.fit(x_train, y_train)	67	4	67	35	166290889969945279
/cb-target/python/7d/94/cb46a4104ab8f1a73bc1acb93168b710cbe6d1d348b021d391d8d3384e47.py	SVC	SVC(C=20.69, kernel='poly', degree=1,probability=True)	243	6	243	60	-3824107006536408069	svm.fit(x_train, y_train)	244	0	244	25	1690981961772613556
/cb-target/python/7d/94/cb46a4104ab8f1a73bc1acb93168b710cbe6d1d348b021d391d8d3384e47.py	SVC	SVC(C=10.07, kernel='rbf', gamma=1.43,probability=True)	167	6	167	61	2673130533458263776	svm.fit(x_train, y_train)	168	0	168	25	1568377230876284625
/cb-target/python/7d/94/cb46a4104ab8f1a73bc1acb93168b710cbe6d1d348b021d391d8d3384e47.py	SVC	SVC(kernel='rbf', C=best_C, gamma=best_gamma)	143	13	143	58	2766489539140908338	rbfSVM.fit(x_train, y_train)	145	4	145	32	-5848875850393942880
/cb-target/python/7d/94/cb46a4104ab8f1a73bc1acb93168b710cbe6d1d348b021d391d8d3384e47.py	SVC	SVC(C=83.45, kernel='linear', probability=True)	85	6	85	53	6775403084366321263	svm.fit(x_train, y_train)	86	0	86	25	-6071318265727343651
/cb-target/python/7d/94/cb46a4104ab8f1a73bc1acb93168b710cbe6d1d348b021d391d8d3384e47.py	RandomizedSearchCV	RandomizedSearchCV(svm, param_distributions=hyperparameters, n_iter=20)	57	15	57	86	7786460646501834447	randomCV.fit(x_train, y_train)	58	4	58	34	-1407610002929557371
/cb-target/python/7d/94/cb46a4104ab8f1a73bc1acb93168b710cbe6d1d348b021d391d8d3384e47.py	RandomizedSearchCV	RandomizedSearchCV(svm, param_distributions=hyperparameters, n_iter=20)	133	15	133	86	1489379625463238085	randomCV.fit(x_train, y_train)	134	4	134	34	-6128507141053138373
/cb-target/python/7d/94/cb46a4104ab8f1a73bc1acb93168b710cbe6d1d348b021d391d8d3384e47.py	RandomizedSearchCV	RandomizedSearchCV(svm, param_distributions=hyperparameters, n_iter=20)	210	14	210	85	-2298899534446079346	polySVM.fit(x_train, y_train)	213	4	213	33	-4707282118383404276
/cb-target/python/a2/b1/0093ab8b9f0f60599b9103b51db408414c71a1fc2c63aa1cf9d31398efb4.py	Pipeline	Pipeline([\n        ('bow', CountVectorizer()),\n        ('tfidf', TfidfTransformer()),\n        ('clf', MultinomialNB())\n    ])	148	11	152	6	223498068723824553	pipeline.fit(X_train, y_train)	164	0	164	30	-4423511055006480468
/cb-target/python/a2/b1/0093ab8b9f0f60599b9103b51db408414c71a1fc2c63aa1cf9d31398efb4.py	MultinomialNB	MultinomialNB()	111	5	111	20	-5110827084439020874	nb.fit(X_train, y_train)	116	0	116	24	-6252511400369166875
/cb-target/python/96/06/fc734f6946a68e6c13c5d5eab87f4404d810b35b55863c539aba5fea2be3.py	LinearRegression	linear_model.LinearRegression()	165	5	165	36	8164735191686621433	lr.fit(train_predictors, train_targets)	183	4	183	43	7405915522000689905
/cb-target/python/96/06/fc734f6946a68e6c13c5d5eab87f4404d810b35b55863c539aba5fea2be3.py	LinearRegression	linear_model.LinearRegression()	165	5	165	36	8164735191686621433	lr.fit(train_predictors, train_targets)	257	4	257	43	5496996976583907857
/cb-target/python/96/06/fc734f6946a68e6c13c5d5eab87f4404d810b35b55863c539aba5fea2be3.py	LinearRegression	linear_model.LinearRegression()	165	5	165	36	8164735191686621433	lr.fit(train_predictors, train_targets)	287	4	287	43	3266135097595789527
/cb-target/python/96/06/fc734f6946a68e6c13c5d5eab87f4404d810b35b55863c539aba5fea2be3.py	LinearRegression	linear_model.LinearRegression()	165	5	165	36	8164735191686621433	lr.fit(train_predictors, train_targets)	342	4	342	43	-1575061045660709423
/cb-target/python/96/06/fc734f6946a68e6c13c5d5eab87f4404d810b35b55863c539aba5fea2be3.py	LinearRegression	linear_model.LinearRegression()	165	5	165	36	8164735191686621433	lr.fit(train_predictors, train_targets)	398	4	398	43	-640034158672649584
/cb-target/python/96/06/fc734f6946a68e6c13c5d5eab87f4404d810b35b55863c539aba5fea2be3.py	LinearRegression	linear_model.LinearRegression()	165	5	165	36	8164735191686621433	lr.fit(train_predictors, train_targets)	454	4	454	43	5907422254155491353
/cb-target/python/96/06/fc734f6946a68e6c13c5d5eab87f4404d810b35b55863c539aba5fea2be3.py	LinearRegression	linear_model.LinearRegression()	165	5	165	36	8164735191686621433	lr.fit(train_predictors, train_targets)	600	4	600	43	6199389249921631136
/cb-target/python/96/06/fc734f6946a68e6c13c5d5eab87f4404d810b35b55863c539aba5fea2be3.py	Ridge	linear_model.Ridge (alpha = 100)	487	6	487	38	5235103086430668488	clf.fit(train_predictors, train_targets)	501	4	501	44	8596239837918266873
/cb-target/python/96/06/fc734f6946a68e6c13c5d5eab87f4404d810b35b55863c539aba5fea2be3.py	Ridge	linear_model.Ridge (alpha = 100)	540	6	540	38	7986447673945675704	clf.fit(train_predictors, train_targets)	552	4	552	44	378081324703891976
/cb-target/python/a2/07/272c43b3e7234fbd63fb9ab71478b4c2417d6ce837c07f8c515dc2abab2c.py	NearestNeighbors	NearestNeighbors(n_neighbors=len(X_array))	59	7	59	49	-1052158346276227942	NearestNeighbors(n_neighbors=len(X_array)).fit(X_array)	59	7	59	62	-3295348230913631700
/cb-target/python/a2/07/272c43b3e7234fbd63fb9ab71478b4c2417d6ce837c07f8c515dc2abab2c.py	DBSCAN	DBSCAN(eps=1.2, min_samples=3)	71	5	71	35	-9111265673603913253	DBSCAN(eps=1.2, min_samples=3).fit(X)	71	5	71	42	3100180722750112740
/cb-target/python/96/ad/2cfb96656ceb3217fadc83d40342046d8b5662288c87240813a10a42c262.py	SVC	SVC(kernel='rbf')	105	6	105	23	4683283298399567002	clf.fit(train_predictors, train_target)	110	4	110	43	9020029974980098299
/cb-target/python/96/ad/2cfb96656ceb3217fadc83d40342046d8b5662288c87240813a10a42c262.py	Pipeline	Pipeline([('poly', PolynomialFeatures(degree=2)),\n                ('linear', LogisticRegression(fit_intercept=False, n_jobs=-1))])	83	6	84	80	-9100373245828605546	alg.fit(train_predictors, train_target)	93	4	93	43	36410291911406399
/cb-target/python/96/ad/2cfb96656ceb3217fadc83d40342046d8b5662288c87240813a10a42c262.py	Pipeline	Pipeline([('poly', PolynomialFeatures(degree=2)),\n                ('linear', LinearRegression(fit_intercept=False, n_jobs=-1))])	55	6	56	78	-2227687684209318382	alg.fit(train_predictors, train_target)	70	4	70	43	469759198243225101
/cb-target/python/e4/4e/a92c69ffce414e0323a9023ce1da91eddcf51634e5b2078de3b652996909.py	DBSCAN	DBSCAN(eps=0.5, min_samples=5)	146	5	146	35	24904597636409799	DBSCAN(eps=0.5, min_samples=5).fit(useData)	146	5	146	48	3987415701315927558
/cb-target/python/11/3d/2b051d07cc52cf2427e173a6a4ed9144cf65eeaec57f788edc1452fd9a9c.py	KNeighborsClassifier	neighbors.KNeighborsClassifier(10, weights='uniform')	187	14	187	67	-6620141071044891530	clf.fit(X,y)	201	10	201	22	-7611045696455868126
/cb-target/python/11/3d/2b051d07cc52cf2427e173a6a4ed9144cf65eeaec57f788edc1452fd9a9c.py	LogisticRegression	LogisticRegression()	195	14	195	34	-6525148244343677579	clf.fit(X,y)	201	10	201	22	-7611045696455868126
/cb-target/python/11/3d/2b051d07cc52cf2427e173a6a4ed9144cf65eeaec57f788edc1452fd9a9c.py	rfc	rfc()	199	14	199	19	-8897965363455981451	clf.fit(X,y)	201	10	201	22	-7611045696455868126
/cb-target/python/11/3d/2b051d07cc52cf2427e173a6a4ed9144cf65eeaec57f788edc1452fd9a9c.py	ExtraTreesClassifier	ExtraTreesClassifier(n_estimators=500,\n                              random_state=0)	97	8	98	45	4900035016976205508	forest.fit(X, y)	105	0	105	16	-8639453560499277006
/cb-target/python/11/3d/2b051d07cc52cf2427e173a6a4ed9144cf65eeaec57f788edc1452fd9a9c.py	ExtraTreesClassifier	ExtraTreesClassifier(n_estimators=500,\n                              random_state=0)	97	8	98	45	4900035016976205508	forest.fit(X2, y2)	133	0	133	18	-8253962136208713864
/cb-target/python/11/3d/2b051d07cc52cf2427e173a6a4ed9144cf65eeaec57f788edc1452fd9a9c.py	gnb	gnb()	191	14	191	19	5525801134761349180	clf.fit(X,y)	201	10	201	22	-7611045696455868126
/cb-target/python/be/9b/d9951920f0d679aff0b59bf14a1fd79a7154a97b38a907959991efa1001c.py	GradientBoostingRegressor	ensemble.GradientBoostingRegressor(**params)	174	9	174	53	-8692038710815099350	gboost.fit(X, y)	299	0	299	16	3859584228195060773
/cb-target/python/be/9b/d9951920f0d679aff0b59bf14a1fd79a7154a97b38a907959991efa1001c.py	Ridge	linear_model.Ridge()	170	8	170	28	7166785241186706760	ridge.fit(X, y)	292	0	292	15	8958938456700663732
/cb-target/python/74/e1/89b732d8ed35d345cfde8d767d3fe934d35bce15b83d2d49bdcfd94df891.py	LogisticRegression	LogisticRegression()	105	6	105	26	1890942010444637194	clf.fit(X_train, y_train)	106	0	106	25	5778795130643078030
/cb-target/python/74/e1/89b732d8ed35d345cfde8d767d3fe934d35bce15b83d2d49bdcfd94df891.py	LogisticRegression	LogisticRegression()	132	6	132	26	4345250648854588789	clf.fit(X_train_s, y_train)	133	0	133	27	-5227508628810057132
/cb-target/python/74/e1/89b732d8ed35d345cfde8d767d3fe934d35bce15b83d2d49bdcfd94df891.py	DictVectorizer	DictVectorizer()	55	6	55	22	6380380920894778035	vec.fit(toy_data)	62	0	62	17	-477132259963790027
/cb-target/python/09/00/021de068782abb2313fd53181903a18815f33f858142ca704ee9ef087ad0.py	KNeighborsClassifier	neighbors.KNeighborsClassifier(n_neighbors, weights='distance')	383	6	383	69	405211540746509004	clf.fit(train, train_y)	391	4	391	27	-1429450333622125493
/cb-target/python/09/00/021de068782abb2313fd53181903a18815f33f858142ca704ee9ef087ad0.py	GridSearchCV	GridSearchCV(estimator=clf, param_grid = param_test1, scoring='accuracy', n_jobs=-1,cv=2, verbose=True)	386	15	386	118	-2179820321682485024	gsearch1.fit(train, train_y)	387	4	387	32	-2749676999011071486
/cb-target/python/09/00/021de068782abb2313fd53181903a18815f33f858142ca704ee9ef087ad0.py	LabelEncoder	preprocessing.LabelEncoder()	113	10	113	38	5696508459469828648	le.fit(data[name])	114	4	114	22	7986949369811601070
/cb-target/python/3e/2f/9897465fcdae6ad27ffafb9b637bf55cb4179e9de2b1b502f352f1f355bc.py	RandomForestClassifier	RandomForestClassifier()	166	8	166	32	-1745444586492304471	clf_R.fit(x_train, y_train)	167	0	167	27	2398823798459986492
/cb-target/python/3e/2f/9897465fcdae6ad27ffafb9b637bf55cb4179e9de2b1b502f352f1f355bc.py	LogisticRegression	LogisticRegression()	129	6	129	26	-1786384220121881128	clf.fit(x_train, y_train)	130	0	130	25	-2608665038189894384
/cb-target/python/3e/2f/9897465fcdae6ad27ffafb9b637bf55cb4179e9de2b1b502f352f1f355bc.py	DecisionTreeClassifier	DecisionTreeClassifier()	159	8	159	32	-5792169415594146944	clf_D.fit(x_train, y_train)	160	0	160	27	8643754607155182091
/cb-target/python/d1/9d/d8ad88b0da988838731666487b54a7d69d147846f155e536aa3bd5c7a47f.py	SVC	svm.SVC()	253	6	253	15	3883514043035210924	clf.fit(X_train_ohe, y_train_df.as_matrix().flatten().tolist())	256	0	256	63	1101408916505512883
/cb-target/python/d1/9d/d8ad88b0da988838731666487b54a7d69d147846f155e536aa3bd5c7a47f.py	LogisticRegression	linear_model.LogisticRegression()	267	8	267	41	8137272236258572752	model.fit(X_train_ohe, y_train_df.as_matrix().flatten().tolist())	268	0	268	65	5845451012776064596
/cb-target/python/d1/9d/d8ad88b0da988838731666487b54a7d69d147846f155e536aa3bd5c7a47f.py	DecisionTreeClassifier	tree.DecisionTreeClassifier()	231	6	231	35	-7005072970961507004	clf.fit(X_train_df, y_train_df)	232	6	232	37	-6012032504490444216
/cb-target/python/d1/9d/d8ad88b0da988838731666487b54a7d69d147846f155e536aa3bd5c7a47f.py	StandardScaler	preprocessing.StandardScaler()	205	13	205	43	-3496467883135105218	preprocessing.StandardScaler().fit(df)	205	13	205	51	1827439888424996382
/cb-target/python/d1/9d/d8ad88b0da988838731666487b54a7d69d147846f155e536aa3bd5c7a47f.py	LabelEncoder	preprocessing.LabelEncoder()	108	19	108	47	-2736895586281061371	labelenc.fit(df[colname])	109	8	109	33	5469643442556112831
/cb-target/python/d1/9d/d8ad88b0da988838731666487b54a7d69d147846f155e536aa3bd5c7a47f.py	OneHotEncoder	preprocessing.OneHotEncoder()	173	10	173	39	-3584992744739112279	enc.fit(df)	174	4	174	15	-6816995317743628502
/cb-target/python/30/bf/e4b19bb4a040eef3f991d7066a954678d9dfd17e6efd48ac1f1af5d0fb59.py	SVC	SVC()	55	6	55	11	-1910473248224310988	clf.fit(x_train,y_train)	56	6	56	30	1770995918746256460
/cb-target/python/30/bf/e4b19bb4a040eef3f991d7066a954678d9dfd17e6efd48ac1f1af5d0fb59.py	DecisionTreeClassifier	DecisionTreeClassifier(splitter='random')	88	6	88	47	4734217641147334821	clf.fit(x_train,y_train)	89	6	89	30	9197320254966889074
/cb-target/python/fd/ac/b37ff10c9da439ad1fe6ddb245fa67d23fd4e49236b5a1670f01c7f246d1.py	GradientBoostingClassifier	GradientBoostingClassifier(n_estimators=101, learning_rate=0.1, random_state=2016)	236	5	236	87	5381453828945396001	GradientBoostingClassifier(n_estimators=101, learning_rate=0.1, random_state=2016).fit(x_train, y_train)	236	5	236	109	4407248448404721188
/cb-target/python/fd/ac/b37ff10c9da439ad1fe6ddb245fa67d23fd4e49236b5a1670f01c7f246d1.py	RandomForestClassifier	RandomForestClassifier()	129	5	129	29	-8339543337732221227	RF.fit(x_train, y_train)	130	5	130	29	-3664166176498258842
/cb-target/python/fd/ac/b37ff10c9da439ad1fe6ddb245fa67d23fd4e49236b5a1670f01c7f246d1.py	RandomForestClassifier	RandomForestClassifier(n_estimators=41, criterion='entropy')	180	5	180	65	4622411913029757794	RF.fit(x_train, y_train)	181	5	181	29	-8756568137828632146
/cb-target/python/fd/ac/b37ff10c9da439ad1fe6ddb245fa67d23fd4e49236b5a1670f01c7f246d1.py	LogisticRegression	linear_model.LogisticRegression(C=0.1, penalty='l1', tol=0.1, random_state=2016)	208	5	208	85	-8690477272546704314	LR.fit(x_train, y_train)	209	0	209	24	6746123450178492154
/cb-target/python/fd/ac/b37ff10c9da439ad1fe6ddb245fa67d23fd4e49236b5a1670f01c7f246d1.py	GridSearchCV	grid_search.GridSearchCV(estimator  = est,\n                                     param_grid = param_grid,\n                                     scoring    = 'f1',\n                                     verbose    = 10,\n                                     n_jobs  = n_jobs,\n                                     iid    = True,\n                                     refit    = refit,\n                                     cv      = cv)	146	12	153	50	-5429920504096163385	model.fit(x_train, y_train)	155	4	155	31	8322446344141971481
/cb-target/python/fd/ac/b37ff10c9da439ad1fe6ddb245fa67d23fd4e49236b5a1670f01c7f246d1.py	GridSearchCV	grid_search.GridSearchCV(estimator  = GradientBoostingClassifier(), param_grid = param_grid,\n                                     scoring = 'f1', verbose = 10, n_jobs  = 5, iid    = True, refit = False)	222	5	223	109	3076841510569212101	RB.fit(x_train, y_train)	224	0	224	24	-9101682217047223595
/cb-target/python/fd/ac/b37ff10c9da439ad1fe6ddb245fa67d23fd4e49236b5a1670f01c7f246d1.py	VotingClassifier	VotingClassifier(estimators=[('Random Forest',RF), ('Logistic Regression', LR),\n                                          ('Gradient Boosting',GB)], voting='hard')	253	13	254	83	3305003606502201027	finalModel.fit(X, Y)	267	0	267	20	-2813313945739149526
/cb-target/python/f2/c6/f3391c9e7dad4f13e6575c15af50f3bb05d327d0ec788bdbae25efdd0617.py	LinearRegression	LinearRegression()	94	5	94	23	-3831076752364113069	lm.fit(x_train, y_train)	100	0	100	24	3678805499889369960
/cb-target/python/2d/c6/1872873121afdfbcd4c35c3bb955d2aa69241a5f4d6611552ba9189dbf39.py	random_forest	random_forest(n_estimators = 100)	121	9	121	42	5673826840297304139	forest.fit(titanic_training, titanic_training)	122	9	122	55	-5595206687332766275
/cb-target/python/b2/45/e3bd9c180e7367468dcfb9269aa1fafcc2cd5c600259ba5963e69ff8f14a.py	GridSearchCV	grid_search.GridSearchCV(\n    estimator=LogisticRegression(),\n    param_grid={'C': [i for i in range(1, 10)]},\n    cv=cross_validation.KFold(n=len(data_test_refined), n_folds=5),\n    scoring='recall'\n)	222	5	227	1	8661387891796737358	gs.fit(feature_set, data_test_refined[[str_complex]])	234	4	234	57	8477814602186177058
/cb-target/python/58/75/658ab843c0b98bd9915fcfbfd3f0b05c91c83b8e4ba4b766bab1a4614597.py	GridSearchCV	GridSearchCV(lr, params)	101	5	101	29	-6050137297158274103	gs.fit(train.drop('OutcomeType', axis=1).values, train['OutcomeType'].values)	102	0	102	77	5744840614885840440
